t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
93.343,3009,200,1201,3009
93.448,3084,280,1201,3084
93.554,3044,240,1201,3044
93.660,3205,320,1161,3205
93.766,3009,200,1241,3009
93.872,3044,280,1201,3044
93.977,3009,200,1201,3009
94.083,3009,240,1201,3009
94.188,3124,280,1161,3124
94.294,3009,240,1201,3009
94.400,3124,320,1161,3124
94.505,3009,200,1201,3009
94.611,3049,240,1201,3049
94.716,3049,200,1201,3049
94.822,3049,240,1201,3049
94.927,3124,320,1201,3124
95.034,2969,240,1161,2969
95.139,3124,320,1161,3124
95.244,3009,240,1201,3009
95.350,3009,240,1161,3009
95.456,3049,240,1201,3049
95.561,3165,240,1241,3165
95.667,3165,360,1121,3165
95.772,3049,200,1241,3049
95.878,3165,280,1201,3165
95.983,3044,240,1201,3044
96.089,2969,160,1201,2969
96.195,3049,240,1161,3049
96.300,3044,280,1161,3044
96.406,3165,320,1161,3165
96.512,3009,200,1201,3009
96.618,3084,280,1161,3084
96.725,3044,240,1201,3044
96.831,2969,160,1241,2969
96.937,3089,240,1201,3089
97.042,3084,280,1201,3084
97.148,3165,320,1161,3165
97.253,3009,200,1241,3009
97.359,3084,280,1161,3084
