t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
63.449,3009,0,1442,3009
63.555,2969,0,1442,2969
63.661,2969,0,1442,2969
63.767,2969,0,1442,2969
63.873,2969,0,1442,2969
63.979,2969,0,1442,2969
64.084,3009,0,1482,3009
64.190,3084,0,1522,3084
64.296,2969,0,1482,2969
64.402,3009,0,1482,3009
64.508,3044,0,1482,3044
64.614,3009,0,1442,3009
64.720,2969,0,1442,2969
64.825,2969,0,1442,2969
64.931,2969,0,1442,2969
65.037,2969,0,1442,2969
65.143,2969,0,1442,2969
65.249,2969,0,1442,2969
65.355,2969,0,1442,2969
65.461,2969,0,1442,2969
65.567,2969,0,1442,2969
65.673,2969,0,1442,2969
65.779,3004,0,1442,3004
65.885,2969,0,1442,2969
65.991,2969,0,1442,2969
66.096,2969,0,1442,2969
66.202,2969,0,1442,2969
66.308,2969,0,1442,2969
66.414,2969,0,1442,2969
66.520,2969,0,1442,2969
66.626,2969,0,1442,2969
66.732,3004,0,1482,3004
66.838,3124,0,1562,3124
66.944,3084,0,1522,3084
67.050,3009,0,1442,3009
67.156,2969,0,1442,2969
67.262,2969,0,1442,2969
67.368,2969,0,1442,2969
67.473,2969,0,1442,2969
67.579,2969,0,1442,2969
67.685,2969,0,1442,2969
67.791,3009,0,1442,3009
67.897,2969,0,1442,2969
68.003,2969,0,1442,2969
68.109,2969,0,1442,2969
68.215,2969,0,1442,2969
68.321,2969,0,1442,2969
68.426,2969,0,1442,2969
68.532,2969,0,1442,2969
68.638,2969,0,1442,2969
68.744,2969,0,1442,2969
68.850,2969,0,1442,2969
68.956,2969,0,1442,2969
69.062,2969,0,1482,2969
69.168,3165,0,1602,3165
69.274,2969,0,1442,2969
69.380,3044,0,1482,3044
69.486,3044,0,1482,3044
69.592,3009,0,1442,3009
69.698,2969,0,1442,2969
69.804,2969,0,1442,2969
69.910,2969,0,1442,2969
70.016,2969,0,1442,2969
70.122,2969,0,1442,2969
70.228,2969,0,1442,2969
70.333,2969,0,1442,2969
70.439,3124,0,1562,3124
70.545,2969,0,1442,2969
70.651,2969,0,1442,2969
70.757,2969,0,1442,2969
70.863,2969,0,1442,2969
70.969,3165,0,1602,3165
71.075,3009,0,1442,3009
71.181,2969,0,1442,2969
71.287,2969,0,1442,2969
71.393,2969,0,1442,2969
71.498,2969,0,1442,2969
71.604,2929,0,1442,2929
71.710,2969,0,1442,2969
71.816,3009,0,1482,3009
71.922,2969,0,1442,2969
72.028,2969,0,1442,2969
72.134,2969,0,1442,2969
72.240,2969,0,1442,2969
72.346,2969,0,1442,2969
72.452,3044,0,1482,3044
72.558,2969,0,1442,2969
72.664,2969,0,1442,2969
72.770,2969,0,1442,2969
72.876,2969,0,1442,2969
72.981,2969,0,1442,2969
73.087,2969,0,1442,2969
73.193,2969,0,1442,2969
73.299,2969,0,1442,2969
73.405,2969,0,1442,2969
73.511,3009,0,1482,3009
73.617,3084,0,1522,3084
73.723,2969,0,1442,2969
73.829,3009,0,1482,3009
73.935,3009,0,1482,3009
74.040,2969,0,1442,2969
74.146,2969,0,1442,2969
74.252,2969,0,1442,2969
74.358,2969,0,1442,2969
74.464,2969,0,1442,2969
74.570,2969,0,1442,2969
74.676,2969,0,1442,2969
74.782,2969,0,1442,2969
74.888,2969,0,1442,2969
74.993,2969,0,1442,2969
75.099,3009,0,1442,3009
75.205,2969,0,1442,2969
75.311,2969,0,1442,2969
75.417,2969,0,1442,2969
75.523,2969,0,1442,2969
75.629,2969,0,1442,2969
75.735,2969,0,1442,2969
75.841,2969,0,1442,2969
75.947,3009,0,1442,3009
76.053,2969,0,1442,2969
76.158,2969,0,1442,2969
76.264,2969,0,1442,2969
76.370,2969,0,1442,2969
76.476,2969,0,1442,2969
76.582,2969,0,1442,2969
76.688,2969,0,1442,2969
76.794,2969,0,1442,2969
76.900,2969,0,1442,2969
77.006,2969,0,1442,2969
77.112,2969,0,1442,2969
77.217,2969,0,1442,2969
77.323,2969,0,1442,2969
77.429,2969,0,1442,2969
77.535,2969,0,1442,2969
77.641,2969,0,1442,2969
77.747,2969,0,1442,2969
77.853,3009,0,1442,3009
77.959,3009,0,1482,3009
78.065,3044,0,1522,3044
78.171,3165,0,1602,3165
78.277,3009,0,1442,3009
78.383,3009,0,1482,3009
78.489,2969,0,1442,2969
78.595,2969,0,1442,2969
78.701,2969,0,1442,2969
78.806,2969,0,1442,2969
78.912,2969,0,1442,2969
79.018,2969,0,1442,2969
79.124,2969,0,1442,2969
79.230,2969,0,1442,2969
79.336,2969,0,1442,2969
79.442,2969,0,1442,2969
79.548,2969,0,1442,2969
79.654,2969,0,1442,2969
79.759,2969,0,1442,2969
79.865,3009,0,1442,3009
79.971,2969,0,1442,2969
80.077,2969,0,1442,2969
80.183,2969,0,1442,2969
80.289,2969,0,1442,2969
80.395,2969,0,1442,2969
80.501,3165,0,1640,3165
80.607,3009,0,1442,3009
80.713,3084,0,1522,3084
80.819,2969,0,1442,2969
80.925,3009,0,1442,3009
81.031,2969,0,1442,2969
81.137,2969,0,1442,2969
81.243,2969,0,1442,2969
81.348,2969,0,1442,2969
81.454,2969,0,1442,2969
81.560,2969,0,1442,2969
81.666,2969,0,1442,2969
81.772,2969,0,1442,2969
81.878,2969,0,1442,2969
81.984,2969,0,1442,2969
82.090,2969,0,1442,2969
82.196,2969,0,1442,2969
82.302,2969,0,1442,2969
82.408,2969,0,1442,2969
82.514,2969,0,1442,2969
82.620,2969,0,1442,2969
82.726,2969,0,1442,2969
82.831,2969,0,1442,2969
82.937,2969,0,1442,2969
83.043,2969,0,1442,2969
83.149,2969,0,1442,2969
83.255,2969,0,1442,2969
83.361,2969,0,1442,2969
83.467,2969,0,1442,2969
83.573,2969,0,1442,2969
83.679,2969,0,1442,2969
83.784,2969,0,1442,2969
83.890,2969,0,1442,2969
83.996,2969,0,1442,2969
84.102,2969,0,1442,2969
84.208,3009,0,1442,3009
84.314,2969,0,1442,2969
84.420,2969,0,1442,2969
84.526,2969,0,1442,2969
84.632,2969,0,1442,2969
84.738,2969,0,1442,2969
84.844,3004,0,1482,3004
84.950,3165,0,1602,3165
85.055,2969,0,1442,2969
85.161,3009,0,1482,3009
85.267,3044,0,1482,3044
85.373,3009,0,1442,3009
85.479,2969,0,1442,2969
85.585,2969,0,1442,2969
85.691,2969,0,1442,2969
85.797,2969,0,1442,2969
85.903,2969,0,1442,2969
86.009,2969,0,1442,2969
86.115,2969,0,1442,2969
86.221,2969,0,1442,2969
86.327,2969,0,1442,2969
86.433,2969,0,1442,2969
86.539,2969,0,1442,2969
86.644,2969,0,1442,2969
86.750,2969,0,1442,2969
86.856,2969,0,1442,2969
86.962,2969,0,1442,2969
87.068,2969,0,1442,2969
87.174,2969,0,1442,2969
87.280,3009,0,1442,3009
87.386,2969,0,1442,2969
87.492,2969,0,1442,2969
87.598,2969,0,1442,2969
87.704,2969,0,1442,2969
87.809,3009,0,1442,3009
87.915,2969,0,1442,2969
88.021,2969,0,1442,2969
88.127,2969,0,1442,2969
88.233,2969,0,1442,2969
88.339,2969,0,1442,2969
88.445,2969,0,1442,2969
88.551,2969,0,1442,2969
88.657,2969,0,1442,2969
88.762,2969,0,1442,2969
88.868,2969,0,1442,2969
88.974,2969,0,1442,2969
89.080,2969,0,1442,2969
89.186,2969,0,1442,2969
89.292,3009,0,1482,3009
89.397,3084,0,1522,3084
89.503,2969,0,1442,2969
89.609,3009,0,1482,3009
89.715,3004,0,1482,3004
89.821,2969,0,1442,2969
89.927,2969,0,1442,2969
90.033,2969,0,1442,2969
90.139,3009,0,1442,3009
90.245,2969,0,1442,2969
90.351,2969,0,1442,2969
90.457,2969,0,1442,2969
90.562,2969,0,1442,2969
90.668,2969,0,1442,2969
90.774,2969,0,1442,2969
90.880,2969,0,1442,2969
90.986,2969,0,1442,2969
91.092,2969,0,1442,2969
91.198,2969,0,1442,2969
91.304,2969,0,1442,2969
91.410,2969,0,1442,2969
91.516,2969,0,1442,2969
91.622,2969,0,1442,2969
91.728,2969,0,1442,2969
91.834,2969,0,1442,2969
91.940,2969,0,1482,2969
92.045,2969,0,1442,2969
92.151,2969,0,1442,2969
92.257,2969,0,1442,2969
92.363,2969,0,1442,2969
92.469,2969,0,1442,2969
92.575,2969,0,1442,2969
92.681,2969,0,1442,2969
92.787,2969,0,1442,2969
92.893,2969,0,1442,2969
92.999,2969,0,1442,2969
93.104,2969,0,1442,2969
93.210,2969,0,1442,2969
93.316,2969,0,1442,2969
93.422,2969,0,1442,2969
93.528,2969,0,1442,2969
93.634,2969,0,1442,2969
93.740,2969,0,1442,2969
93.846,3044,0,1482,3044
93.952,3124,0,1602,3124
94.058,2969,0,1442,2969
94.164,2969,0,1442,2969
94.270,2969,0,1442,2969
94.376,2969,0,1442,2969
94.482,2929,0,1402,2929
94.587,2969,0,1442,2969
94.693,3009,0,1442,3009
94.799,3009,0,1442,3009
94.905,2969,0,1442,2969
95.011,2969,0,1442,2969
95.117,2969,0,1442,2969
95.223,2969,0,1442,2969
95.329,2969,0,1442,2969
95.435,2969,0,1442,2969
95.540,2969,0,1442,2969
95.646,2969,0,1442,2969
95.752,2969,0,1442,2969
95.858,2969,0,1442,2969
95.964,2969,0,1442,2969
96.070,2969,0,1442,2969
96.176,3084,0,1522,3084
96.282,2969,0,1442,2969
96.387,2969,0,1442,2969
96.493,2969,0,1442,2969
96.599,3044,0,1562,3044
96.705,3009,0,1482,3009
96.811,2969,0,1442,2969
96.917,2969,0,1442,2969
97.022,2969,0,1442,2969
97.128,3009,0,1482,3009
97.234,2969,0,1442,2969
97.340,3009,0,1442,3009
