t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
97.644,3084,0,1482,3084
97.750,3124,0,1562,3124
97.856,3084,0,1522,3084
97.962,3004,0,1402,3004
98.068,3124,0,1482,3124
98.174,2889,0,1322,2889
98.280,2969,0,1402,2969
98.387,3004,0,1442,3004
98.493,3044,0,1402,3044
98.599,3124,0,1522,3124
98.705,3084,0,1482,3084
98.811,3004,0,1402,3004
98.917,3124,0,1482,3124
99.023,2889,0,1362,2889
99.129,2969,0,1402,2969
99.235,3044,0,1482,3044
99.341,3004,0,1402,3004
99.447,3124,0,1482,3124
99.553,3165,0,1562,3165
99.659,3205,0,1562,3205
99.764,3124,0,1482,3124
99.870,3009,0,1442,3009
99.976,3084,0,1482,3084
100.082,3165,0,1560,3165
100.188,3004,0,1442,3004
100.295,3084,0,1482,3084
100.400,3124,0,1522,3124
100.506,2969,0,1322,2969
100.612,3044,0,1442,3044
100.718,2969,0,1402,2969
100.824,3044,0,1442,3044
100.930,3084,0,1482,3084
101.036,3044,0,1442,3044
101.143,3044,0,1482,3044
101.248,3084,0,1482,3084
101.354,2889,0,1322,2889
101.460,3004,0,1402,3004
101.566,2969,0,1402,2969
101.672,3004,0,1482,3004
101.779,2572,0,882,2572
101.885,2411,0,723,2411
101.991,2451,0,763,2451
102.097,2491,0,844,2491
102.217,1895,40,403,1895
