t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
47.780,2929,0,1402,2929
47.886,2969,0,1442,2969
47.991,2969,0,1442,2969
48.097,2969,0,1442,2969
48.203,2929,0,1402,2929
48.309,2969,0,1442,2969
48.415,2969,0,1442,2969
48.521,2929,0,1402,2929
48.627,2929,0,1402,2929
48.733,2969,0,1442,2969
48.839,2969,0,1442,2969
48.945,2929,0,1402,2929
49.051,2929,0,1402,2929
49.157,2969,0,1442,2969
49.263,2969,0,1402,2969
49.368,2969,0,1442,2969
49.474,3009,0,1442,3009
49.580,3089,0,1522,3089
49.686,2969,0,1442,2969
49.792,2969,0,1442,2969
49.898,3009,0,1442,3009
50.004,2969,0,1442,2969
50.110,2969,0,1442,2969
50.216,2969,0,1402,2969
50.322,2929,0,1402,2929
50.428,2969,0,1442,2969
50.534,2929,0,1402,2929
50.640,2929,0,1442,2929
50.746,2929,0,1442,2929
50.851,2969,0,1442,2969
50.957,2929,0,1442,2929
51.063,2929,0,1442,2929
51.169,2929,0,1442,2929
51.275,2969,0,1442,2969
51.381,2929,0,1442,2929
51.487,2969,0,1442,2969
51.593,2969,0,1442,2969
51.699,2969,0,1442,2969
51.805,2929,0,1402,2929
51.911,2929,0,1402,2929
52.017,3009,0,1482,3009
52.123,3009,0,1482,3009
52.229,3084,0,1522,3084
52.335,2969,0,1442,2969
52.441,3009,0,1442,3009
52.547,2969,0,1442,2969
52.652,2969,0,1442,2969
52.758,2929,0,1402,2929
52.864,2969,0,1442,2969
52.970,2969,0,1442,2969
53.076,2929,0,1442,2929
53.182,2929,0,1402,2929
53.288,2969,0,1442,2969
53.394,2969,0,1442,2969
53.500,2929,0,1402,2929
53.606,2929,0,1402,2929
53.712,2969,0,1442,2969
53.818,2929,0,1442,2929
53.923,2969,0,1402,2969
54.029,2929,0,1442,2929
54.135,2969,0,1442,2969
54.241,2929,0,1402,2929
54.347,2929,0,1442,2929
54.453,2969,0,1442,2969
54.559,2969,0,1442,2969
54.665,2969,0,1442,2969
54.771,2929,0,1442,2929
54.877,2929,0,1402,2929
54.983,2969,0,1442,2969
55.089,3009,0,1482,3009
55.194,2969,0,1442,2969
55.300,2929,0,1402,2929
55.406,2969,0,1402,2969
55.512,2969,0,1442,2969
55.618,2929,0,1442,2929
55.724,2929,0,1402,2929
55.830,2929,0,1442,2929
55.936,2929,0,1402,2929
56.042,2929,0,1402,2929
56.148,2969,0,1442,2969
56.254,2969,0,1442,2969
56.360,2969,0,1442,2969
56.466,3165,0,1602,3165
56.572,2969,0,1442,2969
56.678,3049,0,1482,3049
56.784,3044,0,1482,3044
56.890,2969,0,1442,2969
56.996,2969,0,1442,2969
57.102,2969,0,1442,2969
57.208,2969,0,1442,2969
57.314,2929,0,1402,2929
57.420,2969,0,1442,2969
57.526,2969,0,1442,2969
57.632,2929,0,1402,2929
57.738,2929,0,1442,2929
57.844,2969,0,1442,2969
57.950,2929,0,1442,2929
58.055,2969,0,1442,2969
58.161,2929,0,1402,2929
58.267,2969,0,1442,2969
58.373,2969,0,1442,2969
58.479,2969,0,1402,2969
58.585,2929,0,1402,2929
58.691,2969,0,1442,2969
58.797,2969,0,1442,2969
58.903,2969,0,1442,2969
59.009,3044,0,1482,3044
59.115,3084,0,1642,3084
59.221,3009,0,1482,3009
59.327,3044,0,1522,3044
59.433,3009,0,1482,3009
59.539,2969,0,1442,2969
59.645,3044,0,1482,3044
59.750,2969,0,1442,2969
59.857,2929,0,1402,2929
59.962,2969,0,1442,2969
60.068,2969,0,1442,2969
60.174,2929,0,1442,2929
60.280,2929,0,1402,2929
60.386,2969,0,1402,2969
60.492,2969,0,1442,2969
60.598,2969,0,1402,2969
60.704,2929,0,1402,2929
60.810,2969,0,1442,2969
60.915,2969,0,1442,2969
61.021,2929,0,1402,2929
61.127,2929,0,1402,2929
61.233,2929,0,1442,2929
61.339,2929,0,1402,2929
61.445,3009,0,1442,3009
61.551,2969,0,1402,2969
61.657,2969,0,1402,2969
61.763,2969,0,1442,2969
61.869,2929,0,1442,2929
61.975,2929,0,1402,2929
62.081,2969,0,1442,2969
62.187,2929,0,1442,2929
62.293,2929,0,1402,2929
62.399,2969,0,1442,2969
62.505,2969,0,1442,2969
62.611,2969,0,1402,2969
62.717,2929,0,1402,2929
62.823,2969,0,1442,2969
62.929,2969,0,1442,2969
63.035,2969,0,1442,2969
63.141,2929,0,1402,2929
63.246,2969,0,1442,2969
63.352,2969,0,1442,2969
63.458,3009,0,1482,3009
63.564,3084,0,1562,3084
63.670,3009,0,1442,3009
63.776,2969,0,1442,2969
63.882,2969,0,1442,2969
63.988,2969,0,1402,2969
64.094,2969,0,1442,2969
64.200,2969,0,1442,2969
64.306,2969,0,1442,2969
64.412,2929,0,1402,2929
64.518,2969,0,1402,2969
64.624,2969,0,1442,2969
64.730,2969,0,1402,2969
64.836,2929,0,1402,2929
64.942,2969,0,1442,2969
65.048,2969,0,1442,2969
65.153,2929,0,1402,2929
65.259,2929,0,1442,2929
65.365,2969,0,1442,2969
65.471,2969,0,1442,2969
65.577,2929,0,1402,2929
65.683,2929,0,1402,2929
65.789,2969,0,1442,2969
65.895,2969,0,1442,2969
66.001,2929,0,1442,2929
66.107,2969,0,1442,2969
66.213,2969,0,1442,2969
66.319,2929,0,1442,2929
66.425,2969,0,1442,2969
66.531,2929,0,1402,2929
66.637,2969,0,1402,2969
66.743,2929,0,1402,2929
66.849,2929,0,1402,2929
66.955,2969,0,1442,2969
67.061,2969,0,1442,2969
67.167,2929,0,1442,2929
67.273,2969,0,1442,2969
67.379,2969,0,1442,2969
67.484,2969,0,1442,2969
67.590,2929,0,1442,2929
67.696,2969,0,1402,2969
67.802,3124,0,1602,3124
67.908,3009,0,1442,3009
68.014,3049,0,1522,3049
68.120,2969,0,1442,2969
68.226,3009,0,1442,3009
68.332,2969,0,1442,2969
68.438,2969,0,1442,2969
68.544,2929,0,1402,2929
68.650,2969,0,1442,2969
68.756,2969,0,1442,2969
68.862,2929,0,1402,2929
68.968,2929,0,1402,2929
69.074,2969,0,1442,2969
69.180,2969,0,1402,2969
69.286,2969,0,1442,2969
69.392,2929,0,1402,2929
69.498,2969,0,1442,2969
69.603,2969,0,1442,2969
69.709,2969,0,1402,2969
69.815,2929,0,1402,2929
69.921,2969,0,1442,2969
70.027,2969,0,1442,2969
70.133,2929,0,1402,2929
70.239,2969,0,1442,2969
70.345,2969,0,1442,2969
70.451,2969,0,1442,2969
70.557,2929,0,1402,2929
70.663,2969,0,1402,2969
70.769,2929,0,1442,2929
70.875,2969,0,1442,2969
70.981,2969,0,1402,2969
71.087,2929,0,1402,2929
71.193,2969,0,1402,2969
71.298,2969,0,1402,2969
71.404,2929,0,1442,2929
71.510,2969,0,1442,2969
71.616,2969,0,1442,2969
71.722,2929,0,1442,2929
71.828,2929,0,1402,2929
71.934,2969,0,1442,2969
72.040,2969,0,1442,2969
72.146,3009,0,1442,3009
72.252,3124,0,1562,3124
72.358,2969,0,1442,2969
72.464,3009,0,1482,3009
72.570,3004,0,1482,3004
72.676,2969,0,1442,2969
72.782,2969,0,1442,2969
72.888,2969,0,1442,2969
72.994,2929,0,1402,2929
73.100,2969,0,1442,2969
73.206,2969,0,1442,2969
73.312,2969,0,1402,2969
73.418,2969,0,1442,2969
73.524,2929,0,1402,2929
73.630,2969,0,1442,2969
73.735,2969,0,1442,2969
73.841,2929,0,1442,2929
73.947,2929,0,1402,2929
74.053,2969,0,1442,2969
74.159,2969,0,1442,2969
74.265,2969,0,1402,2969
74.371,2969,0,1402,2969
74.477,2969,0,1442,2969
74.582,2969,0,1442,2969
74.689,2969,0,1442,2969
74.794,3009,0,1482,3009
74.900,3124,0,1562,3124
75.006,2969,0,1442,2969
75.112,2969,0,1442,2969
75.218,2969,0,1442,2969
75.324,2969,0,1442,2969
75.430,2969,0,1442,2969
75.536,2929,0,1402,2929
75.642,2969,0,1402,2969
75.747,2969,0,1442,2969
75.853,2969,0,1442,2969
75.959,3009,0,1442,3009
76.065,2969,0,1442,2969
76.171,2969,0,1442,2969
76.277,2929,0,1402,2929
76.383,2969,0,1442,2969
76.489,2969,0,1442,2969
76.595,2969,0,1442,2969
76.701,2969,0,1442,2969
76.807,2969,0,1402,2969
76.913,2929,0,1442,2929
