t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
98.116,2849,0,1241,2849
98.222,2688,0,1163,2688
98.328,2964,0,1362,2964
98.434,2728,0,1203,2728
98.540,2728,0,1123,2728
98.646,2728,0,1123,2728
98.752,2648,0,1083,2648
98.858,2768,0,1241,2768
98.964,2688,0,1123,2688
99.070,2808,0,1241,2808
99.176,2572,0,1003,2572
99.282,2889,0,1282,2889
99.388,2728,0,1163,2728
99.494,3124,0,1482,3124
99.600,2728,0,1203,2728
99.705,2808,0,1201,2808
99.811,2768,0,1163,2768
99.917,2728,0,1123,2728
100.024,2728,0,1201,2728
100.130,2688,0,1123,2688
100.236,2808,0,1241,2808
100.342,2572,0,1003,2572
100.448,2849,0,1241,2849
100.554,2688,0,1163,2688
100.660,2969,0,1322,2969
100.766,2728,0,1203,2728
100.872,2728,0,1123,2728
100.977,2688,0,1123,2688
101.084,2688,0,1083,2688
101.190,2768,0,1201,2768
101.296,2688,0,1083,2688
101.402,2768,0,1241,2768
101.507,2612,0,1003,2612
101.614,2889,0,1241,2889
101.720,2648,0,1123,2648
101.826,2964,0,1362,2964
101.932,2688,0,1163,2688
102.038,2768,0,1163,2768
102.144,2728,0,1123,2728
102.250,2688,0,1083,2688
102.356,2728,0,1203,2728
102.462,2728,0,1123,2728
102.568,2768,0,1201,2768
102.674,2612,0,1003,2612
102.780,2889,0,1282,2889
102.886,2648,0,1123,2648
102.992,2969,0,1362,2969
103.098,2688,0,1163,2688
103.204,2728,0,1163,2728
103.309,2728,0,1123,2728
103.415,2648,0,1083,2648
103.521,2728,0,1203,2728
103.628,2572,0,882,2572
103.734,2491,0,762,2491
103.841,2451,0,763,2451
103.946,2572,0,922,2572
104.056,2371,40,763,2371
